From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Temp
06-09-2018 00:00,07-09-2018 00:00,23.37,53.63,10.0,26.9,1.01,49.95
07-09-2018 00:00,08-09-2018 00:00,21.88,44.68,10.31,27.74,1.02,55.65
08-09-2018 00:00,09-09-2018 00:00,24.75,54.14,10.2,27.45,1.0,49.0
09-09-2018 00:00,10-09-2018 00:00,24.41,50.59,10.23,27.51,1.0,41.24
10-09-2018 00:00,11-09-2018 00:00,24.18,49.19,10.18,27.38,1.02,41.56
11-09-2018 00:00,12-09-2018 00:00,32.77,65.79,10.25,27.58,1.05,40.41
12-09-2018 00:00,13-09-2018 00:00,31.37,59.76,10.07,27.08,1.05,42.57
13-09-2018 00:00,14-09-2018 00:00,21.5,33.5,9.9,26.62,1.02,49.36
14-09-2018 00:00,15-09-2018 00:00,17.45,33.92,10.17,27.35,1.04,41.42
15-09-2018 00:00,16-09-2018 00:00,17.62,36.27,10.18,27.37,1.1,48.23
16-09-2018 00:00,17-09-2018 00:00,17.81,36.3,9.94,26.73,1.08,49.1
17-09-2018 00:00,18-09-2018 00:00,26.8,48.66,12.17,32.73,1.01,42.82
18-09-2018 00:00,19-09-2018 00:00,28.88,61.9,10.24,27.55,1.02,44.32
19-09-2018 00:00,20-09-2018 00:00,33.44,64.12,10.83,29.1,1.12,55.39
20-09-2018 00:00,21-09-2018 00:00,41.59,82.49,11.71,31.5,1.11,44.48
21-09-2018 00:00,22-09-2018 00:00,44.96,86.42,13.39,36.02,1.08,52.7
22-09-2018 00:00,23-09-2018 00:00,42.58,85.71,12.59,33.87,1.06,50.86
23-09-2018 00:00,24-09-2018 00:00,36.68,73.24,12.38,33.27,1.03,43.88
24-09-2018 00:00,25-09-2018 00:00,34.28,78.7,10.13,27.25,1.08,42.58
25-09-2018 00:00,26-09-2018 00:00,42.46,83.93,10.14,27.27,1.08,39.21
26-09-2018 00:00,27-09-2018 00:00,49.75,97.97,10.77,28.95,1.21,39.0
27-09-2018 00:00,28-09-2018 00:00,46.78,83.17,10.22,27.48,1.24,40.91
28-09-2018 00:00,29-09-2018 00:00,47.93,86.86,10.4,27.97,1.21,41.92
29-09-2018 00:00,30-09-2018 00:00,45.48,73.67,9.92,26.67,1.16,42.88
30-09-2018 00:00,01-10-2018 00:00,49.9,83.61,10.09,27.15,1.21,43.76
01-10-2018 00:00,02-10-2018 00:00,48.89,85.09,10.04,27.0,1.24,45.28
02-10-2018 00:00,03-10-2018 00:00,47.39,79.32,10.1,27.16,1.23,44.4
03-10-2018 00:00,04-10-2018 00:00,42.49,75.42,9.73,26.17,1.22,36.52
04-10-2018 00:00,05-10-2018 00:00,39.25,68.41,9.94,26.74,1.24,49.53
05-10-2018 00:00,06-10-2018 00:00,47.81,88.24,10.07,27.09,1.37,43.14
06-10-2018 00:00,07-10-2018 00:00,60.49,120.42,10.03,26.96,1.48,37.36
07-10-2018 00:00,08-10-2018 00:00,59.54,108.94,10.17,27.36,1.3,40.19
08-10-2018 00:00,09-10-2018 00:00,60.73,112.71,10.09,27.13,1.33,42.72
09-10-2018 00:00,10-10-2018 00:00,54.52,96.79,10.22,27.49,1.24,30.7
10-10-2018 00:00,11-10-2018 00:00,67.11,110.0,10.3,27.7,1.21,30.58
11-10-2018 00:00,12-10-2018 00:00,67.76,113.06,10.31,27.74,1.19,30.85
12-10-2018 00:00,13-10-2018 00:00,68.21,122.33,11.22,29.31,1.24,31.79
13-10-2018 00:00,14-10-2018 00:00,60.16,117.95,9.66,25.97,1.17,23.24
14-10-2018 00:00,15-10-2018 00:00,56.7,112.77,9.92,26.68,1.17,
15-10-2018 00:00,16-10-2018 00:00,64.3,131.41,9.48,25.49,1.39,21.3
16-10-2018 00:00,17-10-2018 00:00,60.39,117.11,10.13,27.23,1.35,34.4
17-10-2018 00:00,18-10-2018 00:00,52.62,94.58,9.99,26.86,1.17,41.68
18-10-2018 00:00,19-10-2018 00:00,48.62,71.65,9.85,26.49,1.12,41.17
19-10-2018 00:00,20-10-2018 00:00,48.81,75.21,10.16,27.32,1.21,39.15
20-10-2018 00:00,21-10-2018 00:00,55.26,95.79,10.04,27.02,1.36,36.24
21-10-2018 00:00,22-10-2018 00:00,55.21,87.68,10.03,26.97,1.22,36.02
22-10-2018 00:00,23-10-2018 00:00,58.4,104.62,10.03,26.98,1.25,35.16
23-10-2018 00:00,24-10-2018 00:00,57.11,104.57,10.04,26.99,1.26,30.11
24-10-2018 00:00,25-10-2018 00:00,58.5,123.45,10.44,28.07,1.39,29.47
25-10-2018 00:00,26-10-2018 00:00,52.53,96.42,10.41,28.0,1.18,42.22
26-10-2018 00:00,27-10-2018 00:00,63.98,127.99,10.13,27.24,1.41,35.73
27-10-2018 00:00,28-10-2018 00:00,62.38,126.02,10.16,27.31,1.42,32.01
28-10-2018 00:00,29-10-2018 00:00,54.48,94.48,13.37,35.94,1.3,50.71
29-10-2018 00:00,30-10-2018 00:00,57.35,122.31,10.75,28.92,1.36,31.46
30-10-2018 00:00,31-10-2018 00:00,60.55,120.54,10.4,27.98,1.42,32.14
31-10-2018 00:00,01-11-2018 00:00,78.99,159.51,10.42,28.02,1.66,40.53
01-11-2018 00:00,02-11-2018 00:00,64.79,126.47,44.51,53.76,1.5,33.92
02-11-2018 00:00,03-11-2018 00:00,58.47,113.99,36.65,60.48,1.46,40.02
03-11-2018 00:00,04-11-2018 00:00,43.39,77.7,19.37,64.09,1.26,43.36
04-11-2018 00:00,05-11-2018 00:00,32.69,47.47,25.25,78.3,1.16,44.62
05-11-2018 00:00,06-11-2018 00:00,35.07,53.79,29.91,87.43,1.22,48.56
06-11-2018 00:00,07-11-2018 00:00,43.48,65.96,28.5,89.18,1.2,43.05
07-11-2018 00:00,08-11-2018 00:00,146.27,119.59,33.57,103.79,1.23,35.55
08-11-2018 00:00,09-11-2018 00:00,82.54,126.81,36.55,95.59,1.22,34.68
09-11-2018 00:00,10-11-2018 00:00,65.29,93.59,34.42,96.55,1.2,35.03
10-11-2018 00:00,11-11-2018 00:00,65.62,103.21,35.42,89.73,1.28,34.76
11-11-2018 00:00,12-11-2018 00:00,58.39,85.98,37.16,87.34,1.24,32.68
12-11-2018 00:00,13-11-2018 00:00,64.93,102.97,43.92,94.12,1.45,33.66
13-11-2018 00:00,14-11-2018 00:00,61.47,103.32,49.95,100.95,1.31,30.55
14-11-2018 00:00,15-11-2018 00:00,70.57,118.9,48.82,105.01,1.46,31.75
15-11-2018 00:00,16-11-2018 00:00,71.94,128.86,35.05,102.09,1.75,34.11
16-11-2018 00:00,17-11-2018 00:00,64.69,118.33,28.44,125.0,1.58,33.01
17-11-2018 00:00,18-11-2018 00:00,63.32,114.51,29.5,129.52,1.59,39.5
18-11-2018 00:00,19-11-2018 00:00,59.09,92.72,22.85,101.57,1.32,38.79
19-11-2018 00:00,20-11-2018 00:00,61.41,94.64,18.2,80.89,1.31,43.94
20-11-2018 00:00,21-11-2018 00:00,62.64,69.3,14.85,65.98,1.36,51.41
21-11-2018 00:00,22-11-2018 00:00,61.81,94.42,18.93,84.17,1.41,46.58
22-11-2018 00:00,23-11-2018 00:00,86.67,103.76,20.13,89.43,1.71,41.02
23-11-2018 00:00,24-11-2018 00:00,97.43,154.71,24.58,109.27,1.8,42.14
24-11-2018 00:00,25-11-2018 00:00,107.44,173.57,25.21,111.65,1.9,37.56
25-11-2018 00:00,26-11-2018 00:00,84.4,131.45,20.95,93.12,1.55,39.6
26-11-2018 00:00,27-11-2018 00:00,96.34,156.64,24.55,109.04,1.81,35.49
27-11-2018 00:00,28-11-2018 00:00,97.02,160.18,24.89,110.47,1.77,35.82
28-11-2018 00:00,29-11-2018 00:00,88.15,134.04,21.37,105.68,1.8,37.74
29-11-2018 00:00,30-11-2018 00:00,96.02,152.19,22.88,123.89,2.26,37.54
30-11-2018 00:00,01-12-2018 00:00,97.93,152.95,25.6,130.69,2.11,34.76
01-12-2018 00:00,02-12-2018 00:00,99.19,155.96,20.65,112.44,2.17,37.69
02-12-2018 00:00,03-12-2018 00:00,111.07,167.0,20.65,112.18,2.12,37.54
03-12-2018 00:00,04-12-2018 00:00,105.61,158.67,21.76,118.12,2.09,41.34
04-12-2018 00:00,05-12-2018 00:00,104.16,162.0,18.21,99.15,2.26,41.76
05-12-2018 00:00,06-12-2018 00:00,86.99,138.73,17.53,94.8,1.96,39.36
06-12-2018 00:00,07-12-2018 00:00,54.75,97.3,15.45,85.38,1.93,41.18
07-12-2018 00:00,08-12-2018 00:00,74.55,128.81,14.82,106.52,2.35,38.17
08-12-2018 00:00,09-12-2018 00:00,58.37,92.0,12.39,85.04,2.08,42.95
09-12-2018 00:00,10-12-2018 00:00,41.87,64.34,11.39,64.57,1.88,37.02
10-12-2018 00:00,11-12-2018 00:00,48.7,87.47,14.69,83.13,1.98,31.67
11-12-2018 00:00,12-12-2018 00:00,74.02,138.27,21.1,116.63,2.53,34.55
12-12-2018 00:00,13-12-2018 00:00,52.77,83.86,17.24,97.67,2.13,33.17
13-12-2018 00:00,14-12-2018 00:00,62.43,113.49,14.52,82.3,2.43,35.74
14-12-2018 00:00,15-12-2018 00:00,84.34,147.35,16.42,93.04,2.44,46.96
15-12-2018 00:00,16-12-2018 00:00,89.18,146.83,18.51,104.9,2.23,43.71
16-12-2018 00:00,17-12-2018 00:00,103.71,160.86,16.06,91.02,2.36,44.44
17-12-2018 00:00,18-12-2018 00:00,102.15,176.89,19.66,111.21,2.78,37.51
18-12-2018 00:00,19-12-2018 00:00,86.02,154.73,16.78,95.1,2.54,47.12
19-12-2018 00:00,20-12-2018 00:00,86.93,147.87,17.08,96.73,3.03,42.68
20-12-2018 00:00,21-12-2018 00:00,83.11,139.05,13.92,78.88,2.93,41.53
21-12-2018 00:00,22-12-2018 00:00,85.26,148.05,14.16,80.25,3.15,41.14
22-12-2018 00:00,23-12-2018 00:00,79.57,139.35,12.28,69.59,2.81,40.25
23-12-2018 00:00,24-12-2018 00:00,84.31,133.7,8.89,50.35,2.59,38.64
24-12-2018 00:00,25-12-2018 00:00,80.44,129.82,10.94,62.03,2.38,37.45
25-12-2018 00:00,26-12-2018 00:00,70.41,105.94,9.36,53.02,2.17,40.64
26-12-2018 00:00,27-12-2018 00:00,63.65,101.93,9.43,53.28,1.57,36.81
27-12-2018 00:00,28-12-2018 00:00,77.11,133.97,13.81,73.65,0.81,32.02
28-12-2018 00:00,29-12-2018 00:00,110.97,176.05,15.19,86.1,0.56,51.62
29-12-2018 00:00,30-12-2018 00:00,,,,,,
30-12-2018 00:00,31-12-2018 00:00,,,,,,
31-12-2018 00:00,01-01-2019 00:00,113.29,184.17,12.99,73.62,1.15,33.49
01-01-2019 00:00,02-01-2019 00:00,125.41,203.3,14.84,84.07,1.14,27.39
02-01-2019 00:00,03-01-2019 00:00,96.01,171.26,14.88,84.22,0.79,33.36
03-01-2019 00:00,04-01-2019 00:00,81.54,153.12,16.08,90.29,1.13,32.78
04-01-2019 00:00,05-01-2019 00:00,88.87,151.95,14.11,79.95,1.17,32.59
05-01-2019 00:00,06-01-2019 00:00,91.54,159.97,12.82,72.62,0.95,36.9
06-01-2019 00:00,07-01-2019 00:00,89.68,148.55,11.35,64.32,0.28,33.37
07-01-2019 00:00,08-01-2019 00:00,91.81,179.05,11.39,65.12,0.79,36.87
08-01-2019 00:00,09-01-2019 00:00,106.42,204.41,15.85,88.98,0.78,33.15
09-01-2019 00:00,10-01-2019 00:00,110.94,207.09,15.93,89.87,0.79,33.34
10-01-2019 00:00,11-01-2019 00:00,114.58,208.31,15.26,86.04,1.03,34.13
11-01-2019 00:00,12-01-2019 00:00,101.1,167.11,11.4,64.59,0.51,35.21
12-01-2019 00:00,13-01-2019 00:00,85.36,142.57,9.28,52.56,1.36,30.55
13-01-2019 00:00,14-01-2019 00:00,91.74,171.6,8.13,46.08,1.56,36.29
14-01-2019 00:00,15-01-2019 00:00,93.61,158.24,7.03,39.85,1.25,39.14
15-01-2019 00:00,16-01-2019 00:00,109.85,192.56,7.08,40.12,0.97,37.6
16-01-2019 00:00,17-01-2019 00:00,106.91,176.77,9.44,53.49,0.42,37.43
17-01-2019 00:00,18-01-2019 00:00,101.32,182.12,7.2,40.8,0.91,34.0
18-01-2019 00:00,19-01-2019 00:00,99.31,183.6,7.11,40.3,0.89,32.56
19-01-2019 00:00,20-01-2019 00:00,100.46,183.05,7.24,41.01,0.96,37.1
20-01-2019 00:00,21-01-2019 00:00,88.23,146.35,4.5,25.48,0.22,34.92
21-01-2019 00:00,22-01-2019 00:00,73.78,128.79,6.11,34.46,0.57,31.88
22-01-2019 00:00,23-01-2019 00:00,49.74,97.11,3.59,20.34,0.64,36.69
23-01-2019 00:00,24-01-2019 00:00,46.35,84.76,1.86,10.51,0.43,39.28
24-01-2019 00:00,25-01-2019 00:00,57.15,115.91,3.68,20.83,0.64,37.63
25-01-2019 00:00,26-01-2019 00:00,70.4,140.54,4.72,26.74,1.19,25.78
26-01-2019 00:00,27-01-2019 00:00,75.02,130.96,4.21,23.56,1.08,43.95
27-01-2019 00:00,28-01-2019 00:00,61.04,103.46,2.44,13.79,0.7,44.89
28-01-2019 00:00,29-01-2019 00:00,60.67,110.35,4.61,26.12,0.56,42.0
29-01-2019 00:00,30-01-2019 00:00,70.79,131.01,13.71,42.09,0.56,38.2
30-01-2019 00:00,31-01-2019 00:00,89.86,173.06,31.67,63.25,0.74,35.86
31-01-2019 00:00,01-02-2019 00:00,94.57,161.56,27.05,55.48,0.58,34.81
01-02-2019 00:00,02-02-2019 00:00,70.81,124.91,18.41,37.84,1.26,35.52
02-02-2019 00:00,03-02-2019 00:00,73.95,127.63,20.21,41.54,1.24,37.06
03-02-2019 00:00,04-02-2019 00:00,69.32,108.77,17.39,35.74,1.61,34.48
04-02-2019 00:00,05-02-2019 00:00,70.4,136.17,21.07,43.3,2.38,38.37
05-02-2019 00:00,06-02-2019 00:00,76.92,146.65,20.24,41.6,1.34,35.67
06-02-2019 00:00,07-02-2019 00:00,63.62,122.0,12.51,25.72,0.31,35.32
07-02-2019 00:00,08-02-2019 00:00,39.65,89.33,12.26,25.17,0.29,39.46
08-02-2019 00:00,09-02-2019 00:00,48.57,120.1,12.14,24.96,0.31,29.9
09-02-2019 00:00,10-02-2019 00:00,79.64,183.61,23.42,48.13,1.58,31.66
10-02-2019 00:00,11-02-2019 00:00,108.96,218.69,30.5,62.7,2.37,34.91
11-02-2019 00:00,12-02-2019 00:00,91.45,185.68,34.47,51.09,1.78,33.01
12-02-2019 00:00,13-02-2019 00:00,68.53,127.44,16.41,33.73,0.61,41.92
13-02-2019 00:00,14-02-2019 00:00,69.46,121.31,16.83,34.6,0.56,33.08
14-02-2019 00:00,15-02-2019 00:00,55.1,108.02,13.64,28.04,0.63,34.31
15-02-2019 00:00,16-02-2019 00:00,51.98,107.0,12.57,25.84,0.63,32.91
16-02-2019 00:00,17-02-2019 00:00,47.2,85.15,13.04,26.8,0.53,30.52
17-02-2019 00:00,18-02-2019 00:00,56.26,109.01,11.06,22.74,0.38,32.87
18-02-2019 00:00,19-02-2019 00:00,65.37,135.42,12.01,24.69,0.82,26.46
19-02-2019 00:00,20-02-2019 00:00,61.34,134.17,13.82,28.38,1.12,29.83
20-02-2019 00:00,21-02-2019 00:00,67.49,132.01,13.13,26.98,0.91,35.31
21-02-2019 00:00,22-02-2019 00:00,56.65,105.43,12.55,25.8,0.27,40.45
22-02-2019 00:00,23-02-2019 00:00,55.4,111.11,15.78,32.45,1.06,28.85
23-02-2019 00:00,24-02-2019 00:00,63.7,127.67,17.99,36.96,1.04,32.29
24-02-2019 00:00,25-02-2019 00:00,48.97,110.95,11.8,24.22,0.99,27.34
25-02-2019 00:00,26-02-2019 00:00,44.38,109.29,11.69,24.03,1.04,25.99
26-02-2019 00:00,27-02-2019 00:00,43.16,112.61,12.41,25.51,1.43,28.13
27-02-2019 00:00,28-02-2019 00:00,45.34,126.89,12.33,25.34,1.94,35.93
28-02-2019 00:00,01-03-2019 00:00,51.69,118.95,17.08,35.12,2.25,29.84
01-03-2019 00:00,02-03-2019 00:00,68.17,156.33,21.21,43.6,1.18,27.02
02-03-2019 00:00,03-03-2019 00:00,60.97,146.34,13.1,26.93,0.73,29.32
03-03-2019 00:00,04-03-2019 00:00,37.0,70.35,11.42,23.47,0.63,31.43
04-03-2019 00:00,05-03-2019 00:00,34.94,81.08,12.73,26.17,0.71,30.37
05-03-2019 00:00,06-03-2019 00:00,44.63,123.59,13.16,27.05,0.73,35.05
06-03-2019 00:00,07-03-2019 00:00,46.46,114.52,12.45,25.88,0.7,33.57
07-03-2019 00:00,08-03-2019 00:00,53.92,124.38,13.39,27.51,0.74,25.35
08-03-2019 00:00,09-03-2019 00:00,59.66,142.22,13.75,28.27,0.76,23.88
09-03-2019 00:00,10-03-2019 00:00,53.7,144.73,13.73,28.21,0.76,30.14
10-03-2019 00:00,11-03-2019 00:00,57.5,137.57,12.37,25.42,0.69,29.87
11-03-2019 00:00,12-03-2019 00:00,51.75,144.03,13.24,27.22,0.74,31.08
12-03-2019 00:00,13-03-2019 00:00,62.34,163.92,17.22,35.39,0.96,29.84
13-03-2019 00:00,14-03-2019 00:00,46.23,117.4,13.34,27.41,0.74,29.23
14-03-2019 00:00,15-03-2019 00:00,44.0,126.41,14.61,30.02,0.81,29.35
15-03-2019 00:00,16-03-2019 00:00,59.58,157.78,15.72,32.32,0.87,29.51
16-03-2019 00:00,17-03-2019 00:00,48.75,134.4,12.6,25.89,0.7,25.63
17-03-2019 00:00,18-03-2019 00:00,37.75,95.69,11.08,22.77,0.62,24.54
18-03-2019 00:00,19-03-2019 00:00,50.52,133.86,12.1,24.88,0.67,29.67
19-03-2019 00:00,20-03-2019 00:00,55.53,138.75,11.8,24.25,0.66,30.19
20-03-2019 00:00,21-03-2019 00:00,48.19,125.32,11.45,23.54,0.64,26.82
21-03-2019 00:00,22-03-2019 00:00,38.24,96.64,11.34,23.32,0.63,27.98
22-03-2019 00:00,23-03-2019 00:00,44.6,109.57,14.15,29.09,0.79,25.29
23-03-2019 00:00,24-03-2019 00:00,57.12,139.92,12.55,25.79,0.7,30.03
24-03-2019 00:00,25-03-2019 00:00,66.67,153.22,13.98,28.73,0.78,29.43
25-03-2019 00:00,26-03-2019 00:00,77.89,184.08,16.25,29.01,0.82,29.64
26-03-2019 00:00,27-03-2019 00:00,72.76,186.14,13.11,26.96,0.73,27.66
27-03-2019 00:00,28-03-2019 00:00,75.8,141.52,12.81,25.76,0.71,35.03
28-03-2019 00:00,29-03-2019 00:00,72.89,152.66,13.89,28.56,0.77,20.59
29-03-2019 00:00,30-03-2019 00:00,66.07,151.07,12.6,25.91,0.7,31.31
30-03-2019 00:00,31-03-2019 00:00,62.74,144.31,11.55,23.74,0.64,36.43
31-03-2019 00:00,01-04-2019 00:00,45.91,107.04,11.44,23.52,0.64,31.46
01-04-2019 00:00,02-04-2019 00:00,48.97,94.25,11.64,23.93,0.65,31.33
02-04-2019 00:00,03-04-2019 00:00,37.93,90.6,12.35,25.38,0.69,30.48
03-04-2019 00:00,04-04-2019 00:00,47.21,100.72,12.85,26.42,0.71,29.76
04-04-2019 00:00,05-04-2019 00:00,54.4,120.96,11.89,24.45,0.66,33.93
05-04-2019 00:00,06-04-2019 00:00,43.54,94.91,12.01,24.69,0.67,34.88
06-04-2019 00:00,07-04-2019 00:00,40.67,79.59,11.6,23.84,0.64,31.39
07-04-2019 00:00,08-04-2019 00:00,40.66,90.15,11.22,23.07,0.62,28.67
08-04-2019 00:00,09-04-2019 00:00,40.85,87.65,11.67,24.0,0.65,27.98
09-04-2019 00:00,10-04-2019 00:00,38.75,83.58,11.44,23.52,0.64,26.23
10-04-2019 00:00,11-04-2019 00:00,43.8,95.75,12.26,25.2,0.68,29.35
11-04-2019 00:00,12-04-2019 00:00,50.58,107.49,11.61,23.87,0.65,30.43
12-04-2019 00:00,13-04-2019 00:00,46.77,100.11,11.38,23.4,0.63,31.17
13-04-2019 00:00,14-04-2019 00:00,51.78,119.82,11.98,24.63,0.67,33.42
14-04-2019 00:00,15-04-2019 00:00,40.0,62.89,12.34,25.36,0.69,32.73
15-04-2019 00:00,16-04-2019 00:00,50.82,71.35,13.92,28.62,0.77,37.9
16-04-2019 00:00,17-04-2019 00:00,57.78,96.31,13.37,27.47,0.74,35.71
17-04-2019 00:00,18-04-2019 00:00,61.92,103.19,12.46,25.57,0.69,25.58
18-04-2019 00:00,19-04-2019 00:00,52.29,87.15,11.56,23.76,0.64,32.35
19-04-2019 00:00,20-04-2019 00:00,59.05,98.41,11.36,23.35,0.63,31.54
20-04-2019 00:00,21-04-2019 00:00,43.98,73.3,11.52,23.68,0.64,34.21
21-04-2019 00:00,22-04-2019 00:00,38.7,64.49,10.45,21.48,0.58,34.19
22-04-2019 00:00,23-04-2019 00:00,36.2,60.33,11.44,23.51,0.64,27.73
23-04-2019 00:00,24-04-2019 00:00,37.73,62.89,11.71,24.07,0.65,20.98
24-04-2019 00:00,25-04-2019 00:00,45.79,76.32,11.11,22.84,0.62,25.03
25-04-2019 00:00,26-04-2019 00:00,55.44,92.4,12.98,24.0,0.67,31.39
26-04-2019 00:00,27-04-2019 00:00,59.71,99.52,11.4,23.36,0.63,30.46
27-04-2019 00:00,28-04-2019 00:00,75.18,125.31,12.18,24.88,0.68,28.29
28-04-2019 00:00,29-04-2019 00:00,66.84,111.4,10.79,22.19,0.6,28.03
29-04-2019 00:00,30-04-2019 00:00,62.03,103.38,11.05,22.71,0.61,37.9
30-04-2019 00:00,01-05-2019 00:00,56.33,93.89,11.59,23.83,0.64,33.27
01-05-2019 00:00,02-05-2019 00:00,70.25,117.08,11.41,23.45,0.63,35.41
02-05-2019 00:00,03-05-2019 00:00,56.88,94.8,11.35,23.33,0.63,32.04
03-05-2019 00:00,04-05-2019 00:00,56.04,93.4,11.35,23.34,0.63,36.94
04-05-2019 00:00,05-05-2019 00:00,53.95,89.92,14.66,30.63,0.65,36.74
05-05-2019 00:00,06-05-2019 00:00,48.5,80.83,17.53,37.01,0.65,34.09
06-05-2019 00:00,07-05-2019 00:00,56.36,93.93,17.98,37.96,0.67,33.24
07-05-2019 00:00,08-05-2019 00:00,50.5,84.17,17.81,37.6,0.66,33.0
08-05-2019 00:00,09-05-2019 00:00,38.25,63.75,17.86,37.7,0.66,38.93
09-05-2019 00:00,10-05-2019 00:00,39.11,65.18,16.52,34.88,0.61,31.88
10-05-2019 00:00,11-05-2019 00:00,28.85,48.09,23.32,37.64,0.67,38.9
11-05-2019 00:00,12-05-2019 00:00,38.58,64.3,17.36,36.64,0.64,29.55
12-05-2019 00:00,13-05-2019 00:00,40.78,67.97,16.6,35.05,0.61,25.94
13-05-2019 00:00,14-05-2019 00:00,45.64,76.07,16.29,34.39,0.6,29.07
14-05-2019 00:00,15-05-2019 00:00,39.75,66.25,16.31,34.44,0.6,24.74
15-05-2019 00:00,16-05-2019 00:00,46.9,78.17,16.61,35.07,0.62,27.17
16-05-2019 00:00,17-05-2019 00:00,54.03,90.05,17.2,36.26,0.64,36.44
17-05-2019 00:00,18-05-2019 00:00,61.1,101.84,17.43,36.76,0.65,35.26
18-05-2019 00:00,19-05-2019 00:00,66.62,111.03,17.01,35.91,0.63,30.04
19-05-2019 00:00,20-05-2019 00:00,,,,,,
20-05-2019 00:00,21-05-2019 00:00,51.84,86.4,17.82,37.39,0.66,24.17
21-05-2019 00:00,22-05-2019 00:00,54.05,90.09,17.02,35.94,0.63,38.0
22-05-2019 00:00,23-05-2019 00:00,43.94,73.23,16.62,35.09,0.62,38.62
23-05-2019 00:00,24-05-2019 00:00,40.63,67.72,16.9,35.69,0.63,36.56
24-05-2019 00:00,25-05-2019 00:00,49.71,82.85,16.61,35.06,0.62,33.83
25-05-2019 00:00,26-05-2019 00:00,55.59,92.65,16.5,34.83,0.61,39.19
26-05-2019 00:00,27-05-2019 00:00,40.78,67.97,15.68,33.09,0.58,37.9
27-05-2019 00:00,28-05-2019 00:00,40.75,67.91,16.13,34.05,0.6,
28-05-2019 00:00,29-05-2019 00:00,58.89,98.14,16.62,35.09,0.62,31.14
29-05-2019 00:00,30-05-2019 00:00,52.23,87.05,16.37,34.51,0.61,32.84
30-05-2019 00:00,31-05-2019 00:00,48.69,81.16,18.0,37.87,0.38,37.9
31-05-2019 00:00,01-06-2019 00:00,40.7,67.83,17.1,36.1,0.63,40.44
01-06-2019 00:00,02-06-2019 00:00,34.42,57.37,16.8,35.47,0.62,39.52
02-06-2019 00:00,03-06-2019 00:00,34.01,56.68,16.35,34.51,0.61,32.62
03-06-2019 00:00,04-06-2019 00:00,35.45,59.09,15.83,33.4,0.59,46.3
04-06-2019 00:00,05-06-2019 00:00,38.36,63.94,15.74,33.21,0.58,41.84
05-06-2019 00:00,06-06-2019 00:00,37.34,62.24,15.84,33.45,0.59,39.85
06-06-2019 00:00,07-06-2019 00:00,36.47,60.79,15.87,33.51,0.59,48.51
07-06-2019 00:00,08-06-2019 00:00,46.79,77.98,16.08,33.94,0.6,43.13
08-06-2019 00:00,09-06-2019 00:00,38.66,64.43,16.16,34.11,0.6,40.16
09-06-2019 00:00,10-06-2019 00:00,26.95,44.92,20.33,33.8,0.62,41.24
10-06-2019 00:00,11-06-2019 00:00,17.82,29.7,16.39,34.53,0.61,47.34
11-06-2019 00:00,12-06-2019 00:00,20.57,32.23,11.69,44.67,0.59,41.21
12-06-2019 00:00,13-06-2019 00:00,7.16,11.93,6.11,49.54,0.58,52.0
13-06-2019 00:00,14-06-2019 00:00,20.86,34.77,6.18,53.26,0.63,49.02
14-06-2019 00:00,15-06-2019 00:00,31.59,52.64,6.14,49.16,0.58,45.91
15-06-2019 00:00,16-06-2019 00:00,22.78,37.96,6.15,49.06,0.58,53.41
16-06-2019 00:00,17-06-2019 00:00,25.29,42.15,6.12,47.78,0.56,46.84
17-06-2019 00:00,18-06-2019 00:00,25.42,42.37,7.08,48.81,0.57,48.75
18-06-2019 00:00,19-06-2019 00:00,27.82,46.37,6.15,48.84,0.57,48.47
19-06-2019 00:00,20-06-2019 00:00,22.32,37.2,6.12,49.31,0.58,57.46
20-06-2019 00:00,21-06-2019 00:00,44.67,74.45,6.15,48.75,0.57,45.82
21-06-2019 00:00,22-06-2019 00:00,40.95,68.25,6.13,48.99,0.58,43.69
22-06-2019 00:00,23-06-2019 00:00,46.03,76.72,6.1,50.45,0.64,42.8
23-06-2019 00:00,24-06-2019 00:00,48.54,80.9,6.12,48.72,0.57,50.9
24-06-2019 00:00,25-06-2019 00:00,29.56,49.27,6.12,50.89,0.6,51.32
25-06-2019 00:00,26-06-2019 00:00,19.35,32.24,6.12,50.74,0.6,48.39
26-06-2019 00:00,27-06-2019 00:00,16.74,27.9,6.11,49.62,0.58,49.14
27-06-2019 00:00,28-06-2019 00:00,3.04,5.06,6.19,50.55,0.6,55.05
28-06-2019 00:00,29-06-2019 00:00,3.58,5.96,6.16,50.99,0.64,
29-06-2019 00:00,30-06-2019 00:00,9.35,15.59,6.2,50.16,0.59,
30-06-2019 00:00,01-07-2019 00:00,8.52,14.2,6.11,49.85,0.59,58.85
01-07-2019 00:00,02-07-2019 00:00,6.94,11.56,6.12,50.14,0.59,
02-07-2019 00:00,03-07-2019 00:00,14.94,24.91,6.54,51.31,0.68,58.47
03-07-2019 00:00,04-07-2019 00:00,23.69,39.49,6.28,52.12,0.62,58.78
04-07-2019 00:00,05-07-2019 00:00,29.14,48.57,6.13,49.77,0.59,54.14
05-07-2019 00:00,06-07-2019 00:00,23.22,38.69,6.12,50.85,0.6,58.43
06-07-2019 00:00,07-07-2019 00:00,11.18,18.63,6.14,50.64,0.6,
07-07-2019 00:00,08-07-2019 00:00,15.78,26.29,6.12,48.81,0.57,58.03
